,Antecedent,Consequent,Confidence_score
58951,"('16', '84755', 'COLOUR GLASS T-LIGHT HOLDER HANGING')","('0.65',)",1.0
58952,"('0.65', '84755')","('COLOUR GLASS T-LIGHT HOLDER HANGING',)",1.0
58953,"('0.65', 'COLOUR GLASS T-LIGHT HOLDER HANGING')","('84755',)",1.0
58954,"('84755', 'COLOUR GLASS T-LIGHT HOLDER HANGING')","('0.65',)",0.917004048582996
58955,"('24', '85152')","('2.1', 'HAND OVER THE CHOCOLATE   SIGN ')",0.9565217391304348
58956,"('3', '85152')","('2.1', 'HAND OVER THE CHOCOLATE   SIGN ')",1.0
58957,"('4', '85152')","('2.1', 'HAND OVER THE CHOCOLATE   SIGN ')",1.0
58958,"('1', '85152')","('2.1', 'HAND OVER THE CHOCOLATE   SIGN ')",1.0
58959,"('2', '85152')","('2.1', 'HAND OVER THE CHOCOLATE   SIGN ')",0.989247311827957
58960,"('12', '85152')","('2.1', 'HAND OVER THE CHOCOLATE   SIGN ')",0.9931972789115646
58961,"('1.85', '85152')","('HAND OVER THE CHOCOLATE   SIGN ',)",1.0
58962,"('1.85', 'HAND OVER THE CHOCOLATE   SIGN ')","('85152',)",1.0
58963,"('24', 'HAND OVER THE CHOCOLATE   SIGN ')","('2.1', '85152')",0.9565217391304348
58964,"('2.1', '24', '85152')","('HAND OVER THE CHOCOLATE   SIGN ',)",1.0
58965,"('2.1', '24', 'HAND OVER THE CHOCOLATE   SIGN ')","('85152',)",1.0
58966,"('24', '85152', 'HAND OVER THE CHOCOLATE   SIGN ')","('2.1',)",0.9565217391304348
58967,"('48', '85152')","('HAND OVER THE CHOCOLATE   SIGN ',)",1.0
58968,"('48', 'HAND OVER THE CHOCOLATE   SIGN ')","('85152',)",1.0
58969,"('3', 'HAND OVER THE CHOCOLATE   SIGN ')","('2.1', '85152')",1.0
58970,"('2.1', '3', '85152')","('HAND OVER THE CHOCOLATE   SIGN ',)",1.0
58971,"('2.1', '3', 'HAND OVER THE CHOCOLATE   SIGN ')","('85152',)",1.0
58972,"('3', '85152', 'HAND OVER THE CHOCOLATE   SIGN ')","('2.1',)",1.0
58973,"('4', 'HAND OVER THE CHOCOLATE   SIGN ')","('2.1', '85152')",1.0
58974,"('2.1', '4', '85152')","('HAND OVER THE CHOCOLATE   SIGN ',)",1.0
58975,"('2.1', '4', 'HAND OVER THE CHOCOLATE   SIGN ')","('85152',)",1.0
58976,"('4', '85152', 'HAND OVER THE CHOCOLATE   SIGN ')","('2.1',)",1.0
58977,"('1', 'HAND OVER THE CHOCOLATE   SIGN ')","('2.1', '85152')",1.0
58978,"('1', '2.1', '85152')","('HAND OVER THE CHOCOLATE   SIGN ',)",1.0
58979,"('1', '2.1', 'HAND OVER THE CHOCOLATE   SIGN ')","('85152',)",1.0
58980,"('1', '85152', 'HAND OVER THE CHOCOLATE   SIGN ')","('2.1',)",1.0
58981,"('2', 'HAND OVER THE CHOCOLATE   SIGN ')","('2.1', '85152')",0.989247311827957
58982,"('2', '2.1', '85152')","('HAND OVER THE CHOCOLATE   SIGN ',)",1.0
58983,"('2', '2.1', 'HAND OVER THE CHOCOLATE   SIGN ')","('85152',)",1.0
58984,"('2', '85152', 'HAND OVER THE CHOCOLATE   SIGN ')","('2.1',)",0.989247311827957
58985,"('12', 'HAND OVER THE CHOCOLATE   SIGN ')","('2.1', '85152')",0.9931972789115646
58986,"('12', '2.1', '85152')","('HAND OVER THE CHOCOLATE   SIGN ',)",1.0
58987,"('12', '2.1', 'HAND OVER THE CHOCOLATE   SIGN ')","('85152',)",1.0
58988,"('12', '85152', 'HAND OVER THE CHOCOLATE   SIGN ')","('2.1',)",0.9931972789115646
58989,"('2.1', '85152')","('HAND OVER THE CHOCOLATE   SIGN ',)",1.0
58990,"('2.1', 'HAND OVER THE CHOCOLATE   SIGN ')","('85152',)",1.0
58991,"('85152', 'HAND OVER THE CHOCOLATE   SIGN ')","('2.1',)",0.9030303030303031
58992,"('21790', '3')","('0.85', 'VINTAGE SNAP CARDS')",0.96875
58993,"('1', '21790')","('0.85', 'VINTAGE SNAP CARDS')",0.9722222222222222
58994,"('2', '21790')","('0.85', 'VINTAGE SNAP CARDS')",1.0
58995,"('21790', '24')","('0.85', 'VINTAGE SNAP CARDS')",1.0
58996,"('12', '21790')","('0.85', 'VINTAGE SNAP CARDS')",1.0
58997,"('3', 'VINTAGE SNAP CARDS')","('0.85', '21790')",0.96875
58998,"('0.85', '21790', '3')","('VINTAGE SNAP CARDS',)",1.0
58999,"('0.85', '3', 'VINTAGE SNAP CARDS')","('21790',)",1.0
59000,"('21790', '3', 'VINTAGE SNAP CARDS')","('0.85',)",0.96875
59001,"('0.72', '21790')","('VINTAGE SNAP CARDS',)",1.0
59002,"('0.72', 'VINTAGE SNAP CARDS')","('21790',)",1.0
59003,"('1', 'VINTAGE SNAP CARDS')","('0.85', '21790')",0.9722222222222222
59004,"('0.85', '1', '21790')","('VINTAGE SNAP CARDS',)",1.0
59005,"('0.85', '1', 'VINTAGE SNAP CARDS')","('21790',)",1.0
59006,"('1', '21790', 'VINTAGE SNAP CARDS')","('0.85',)",0.9722222222222222
59007,"('2', 'VINTAGE SNAP CARDS')","('0.85', '21790')",1.0
59008,"('0.85', '2', '21790')","('VINTAGE SNAP CARDS',)",1.0
59009,"('0.85', '2', 'VINTAGE SNAP CARDS')","('21790',)",1.0
59010,"('2', '21790', 'VINTAGE SNAP CARDS')","('0.85',)",1.0
59011,"('24', 'VINTAGE SNAP CARDS')","('0.85', '21790')",1.0
59012,"('0.85', '21790', '24')","('VINTAGE SNAP CARDS',)",1.0
59013,"('0.85', '24', 'VINTAGE SNAP CARDS')","('21790',)",1.0
59014,"('21790', '24', 'VINTAGE SNAP CARDS')","('0.85',)",1.0
59015,"('12', 'VINTAGE SNAP CARDS')","('0.85', '21790')",1.0
59016,"('0.85', '12', '21790')","('VINTAGE SNAP CARDS',)",1.0
59017,"('0.85', '12', 'VINTAGE SNAP CARDS')","('21790',)",1.0
59018,"('12', '21790', 'VINTAGE SNAP CARDS')","('0.85',)",1.0
59019,"('0.85', '21790')","('VINTAGE SNAP CARDS',)",1.0
59020,"('0.85', 'VINTAGE SNAP CARDS')","('21790',)",1.0
59021,"('21790', 'VINTAGE SNAP CARDS')","('0.85',)",0.9193548387096774
59022,"('22698', '4')","('2.95', 'PINK REGENCY TEACUP AND SAUCER')",1.0
59023,"('2', '22698')","('2.95', 'PINK REGENCY TEACUP AND SAUCER')",1.0
59024,"('12', '22698')","('2.95', 'PINK REGENCY TEACUP AND SAUCER')",0.9714285714285714
59025,"('1', '22698')","('2.95', 'PINK REGENCY TEACUP AND SAUCER')",0.9473684210526315
59026,"('22698', '24')","('2.55', 'PINK REGENCY TEACUP AND SAUCER')",1.0
59027,"('22698', '6')","('2.95', 'PINK REGENCY TEACUP AND SAUCER')",1.0
59028,"('4', 'PINK REGENCY TEACUP AND SAUCER')","('2.95', '22698')",1.0
59029,"('2.95', '22698', '4')","('PINK REGENCY TEACUP AND SAUCER',)",1.0
59030,"('2.95', '4', 'PINK REGENCY TEACUP AND SAUCER')","('22698',)",1.0
59031,"('22698', '4', 'PINK REGENCY TEACUP AND SAUCER')","('2.95',)",1.0
59032,"('2', 'PINK REGENCY TEACUP AND SAUCER')","('2.95', '22698')",1.0
59033,"('2', '2.95', '22698')","('PINK REGENCY TEACUP AND SAUCER',)",1.0
59034,"('2', '2.95', 'PINK REGENCY TEACUP AND SAUCER')","('22698',)",1.0
59035,"('2', '22698', 'PINK REGENCY TEACUP AND SAUCER')","('2.95',)",1.0
59036,"('12', 'PINK REGENCY TEACUP AND SAUCER')","('2.95', '22698')",0.9714285714285714
59037,"('12', '2.95', '22698')","('PINK REGENCY TEACUP AND SAUCER',)",1.0
59038,"('12', '2.95', 'PINK REGENCY TEACUP AND SAUCER')","('22698',)",1.0
59039,"('12', '22698', 'PINK REGENCY TEACUP AND SAUCER')","('2.95',)",0.9714285714285714
59040,"('1', 'PINK REGENCY TEACUP AND SAUCER')","('2.95', '22698')",0.9473684210526315
59041,"('1', '2.95', '22698')","('PINK REGENCY TEACUP AND SAUCER',)",1.0
59042,"('1', '2.95', 'PINK REGENCY TEACUP AND SAUCER')","('22698',)",1.0
59043,"('1', '22698', 'PINK REGENCY TEACUP AND SAUCER')","('2.95',)",0.9473684210526315
59044,"('24', 'PINK REGENCY TEACUP AND SAUCER')","('2.55', '22698')",1.0
59045,"('2.55', '22698', '24')","('PINK REGENCY TEACUP AND SAUCER',)",1.0
59046,"('2.55', '24', 'PINK REGENCY TEACUP AND SAUCER')","('22698',)",1.0
59047,"('22698', '24', 'PINK REGENCY TEACUP AND SAUCER')","('2.55',)",1.0
59048,"('2.55', '22698')","('PINK REGENCY TEACUP AND SAUCER',)",1.0
59049,"('2.55', 'PINK REGENCY TEACUP AND SAUCER')","('22698',)",1.0
59050,"('6', 'PINK REGENCY TEACUP AND SAUCER')","('2.95', '22698')",1.0
59051,"('2.95', '22698', '6')","('PINK REGENCY TEACUP AND SAUCER',)",1.0
59052,"('2.95', '6', 'PINK REGENCY TEACUP AND SAUCER')","('22698',)",1.0
59053,"('22698', '6', 'PINK REGENCY TEACUP AND SAUCER')","('2.95',)",1.0
59054,"('2.95', '22698')","('PINK REGENCY TEACUP AND SAUCER',)",1.0
59055,"('2.95', 'PINK REGENCY TEACUP AND SAUCER')","('22698',)",1.0
59056,"('22698', 'PINK REGENCY TEACUP AND SAUCER')","('2.95',)",0.8674698795180723
59057,"('17757.0', '8.5')","('1',)",0.8
59058,"('4', '82484')","('7.95', 'WOOD BLACK BOARD ANT WHITE FINISH')",0.9074074074074074
59059,"('6.75', '82484')","('12', 'WOOD BLACK BOARD ANT WHITE FINISH')",0.8363636363636363
59060,"('3', '82484')","('WOOD BLACK BOARD ANT WHITE FINISH',)",1.0
59061,"('3', 'WOOD BLACK BOARD ANT WHITE FINISH')","('82484',)",1.0
59062,"('6', '82484')","('WOOD BLACK BOARD ANT WHITE FINISH',)",1.0
59063,"('6', 'WOOD BLACK BOARD ANT WHITE FINISH')","('82484',)",1.0
59064,"('6', '7.95', '82484')","('WOOD BLACK BOARD ANT WHITE FINISH',)",1.0
59065,"('6', '7.95', 'WOOD BLACK BOARD ANT WHITE FINISH')","('82484',)",1.0
59066,"('4', 'WOOD BLACK BOARD ANT WHITE FINISH')","('7.95', '82484')",0.9074074074074074
59067,"('4', '7.95', '82484')","('WOOD BLACK BOARD ANT WHITE FINISH',)",1.0
59068,"('4', '7.95', 'WOOD BLACK BOARD ANT WHITE FINISH')","('82484',)",1.0
59069,"('4', '82484', 'WOOD BLACK BOARD ANT WHITE FINISH')","('7.95',)",0.9074074074074074
59070,"('6.75', 'WOOD BLACK BOARD ANT WHITE FINISH')","('12', '82484')",0.8363636363636363
59071,"('12', '6.75', '82484')","('WOOD BLACK BOARD ANT WHITE FINISH',)",1.0
59072,"('12', '6.75', 'WOOD BLACK BOARD ANT WHITE FINISH')","('82484',)",1.0
59073,"('6.75', '82484', 'WOOD BLACK BOARD ANT WHITE FINISH')","('12',)",0.8363636363636363
59074,"('1', '82484')","('WOOD BLACK BOARD ANT WHITE FINISH',)",1.0
59075,"('1', 'WOOD BLACK BOARD ANT WHITE FINISH')","('82484',)",1.0
59076,"('1', '7.95', '82484')","('WOOD BLACK BOARD ANT WHITE FINISH',)",1.0
59077,"('1', '7.95', 'WOOD BLACK BOARD ANT WHITE FINISH')","('82484',)",1.0
59078,"('12', '82484')","('WOOD BLACK BOARD ANT WHITE FINISH',)",1.0
59079,"('12', 'WOOD BLACK BOARD ANT WHITE FINISH')","('82484',)",1.0
59080,"('2', '82484')","('WOOD BLACK BOARD ANT WHITE FINISH',)",1.0
59081,"('2', 'WOOD BLACK BOARD ANT WHITE FINISH')","('82484',)",1.0
59082,"('2', '7.95', '82484')","('WOOD BLACK BOARD ANT WHITE FINISH',)",1.0
59083,"('2', '7.95', 'WOOD BLACK BOARD ANT WHITE FINISH')","('82484',)",1.0
59084,"('7.95', '82484')","('WOOD BLACK BOARD ANT WHITE FINISH',)",1.0
59085,"('7.95', 'WOOD BLACK BOARD ANT WHITE FINISH')","('82484',)",1.0
59086,"('21166', '24')","('2.08', 'COOK WITH WINE METAL SIGN ')",1.0
59087,"('21166', '4')","('2.08', 'COOK WITH WINE METAL SIGN ')",0.8461538461538461
59088,"('12', '21166')","('2.08', 'COOK WITH WINE METAL SIGN ')",0.8012422360248447
59089,"('24', 'COOK WITH WINE METAL SIGN ')","('2.08', '21166')",1.0
59090,"('2.08', '21166', '24')","('COOK WITH WINE METAL SIGN ',)",1.0
59091,"('2.08', '24', 'COOK WITH WINE METAL SIGN ')","('21166',)",1.0
59092,"('21166', '24', 'COOK WITH WINE METAL SIGN ')","('2.08',)",1.0
59093,"('4', 'COOK WITH WINE METAL SIGN ')","('2.08', '21166')",0.8461538461538461
59094,"('2.08', '21166', '4')","('COOK WITH WINE METAL SIGN ',)",1.0
59095,"('2.08', '4', 'COOK WITH WINE METAL SIGN ')","('21166',)",1.0
59096,"('21166', '4', 'COOK WITH WINE METAL SIGN ')","('2.08',)",0.8461538461538461
59097,"('21166', '48')","('COOK WITH WINE METAL SIGN ',)",1.0
59098,"('48', 'COOK WITH WINE METAL SIGN ')","('21166',)",1.0
59099,"('1.85', '21166')","('COOK WITH WINE METAL SIGN ',)",1.0
59100,"('1.85', 'COOK WITH WINE METAL SIGN ')","('21166',)",1.0
59101,"('21166', '3')","('COOK WITH WINE METAL SIGN ',)",1.0
59102,"('3', 'COOK WITH WINE METAL SIGN ')","('21166',)",1.0
59103,"('2.08', '21166', '3')","('COOK WITH WINE METAL SIGN ',)",1.0
59104,"('2.08', '3', 'COOK WITH WINE METAL SIGN ')","('21166',)",1.0
59105,"('2', '21166')","('COOK WITH WINE METAL SIGN ',)",1.0
59106,"('2', 'COOK WITH WINE METAL SIGN ')","('21166',)",1.0
59107,"('2', '2.08', '21166')","('COOK WITH WINE METAL SIGN ',)",1.0
59108,"('2', '2.08', 'COOK WITH WINE METAL SIGN ')","('21166',)",1.0
59109,"('1', '1.95', '21166')","('COOK WITH WINE METAL SIGN ',)",1.0
59110,"('1', '1.95', 'COOK WITH WINE METAL SIGN ')","('21166',)",1.0
59111,"('1', '2.08', '21166')","('COOK WITH WINE METAL SIGN ',)",1.0
59112,"('1', '2.08', 'COOK WITH WINE METAL SIGN ')","('21166',)",1.0
59113,"('1.95', '21166')","('COOK WITH WINE METAL SIGN ',)",1.0
59114,"('1.95', 'COOK WITH WINE METAL SIGN ')","('21166',)",1.0
59115,"('1.95', '12', '21166')","('COOK WITH WINE METAL SIGN ',)",1.0
59116,"('1.95', '12', 'COOK WITH WINE METAL SIGN ')","('21166',)",1.0
59117,"('12', 'COOK WITH WINE METAL SIGN ')","('2.08', '21166')",0.8012422360248447
59118,"('12', '2.08', '21166')","('COOK WITH WINE METAL SIGN ',)",1.0
59119,"('12', '2.08', 'COOK WITH WINE METAL SIGN ')","('21166',)",1.0
59120,"('12', '21166', 'COOK WITH WINE METAL SIGN ')","('2.08',)",0.8012422360248447
59121,"('2.08', '21166')","('COOK WITH WINE METAL SIGN ',)",1.0
59122,"('2.08', 'COOK WITH WINE METAL SIGN ')","('21166',)",1.0
59123,"('22662', '4')","('1.65', 'LUNCH BAG DOLLY GIRL DESIGN')",1.0
59124,"('20', '22662')","('1.65', 'LUNCH BAG DOLLY GIRL DESIGN')",1.0
59125,"('22662', '3')","('1.65', 'LUNCH BAG DOLLY GIRL DESIGN')",1.0
59126,"('1', '22662')","('1.65', 'LUNCH BAG DOLLY GIRL DESIGN')",0.9857142857142858
59127,"('2', '22662')","('1.65', 'LUNCH BAG DOLLY GIRL DESIGN')",1.0
59128,"('10', '22662')","('1.65', 'LUNCH BAG DOLLY GIRL DESIGN')",1.0
59129,"('4', 'LUNCH BAG DOLLY GIRL DESIGN')","('1.65', '22662')",1.0
59130,"('1.65', '22662', '4')","('LUNCH BAG DOLLY GIRL DESIGN',)",1.0
59131,"('1.65', '4', 'LUNCH BAG DOLLY GIRL DESIGN')","('22662',)",1.0
59132,"('22662', '4', 'LUNCH BAG DOLLY GIRL DESIGN')","('1.65',)",1.0
59133,"('20', 'LUNCH BAG DOLLY GIRL DESIGN')","('1.65', '22662')",1.0
59134,"('1.65', '20', '22662')","('LUNCH BAG DOLLY GIRL DESIGN',)",1.0
59135,"('1.65', '20', 'LUNCH BAG DOLLY GIRL DESIGN')","('22662',)",1.0
59136,"('20', '22662', 'LUNCH BAG DOLLY GIRL DESIGN')","('1.65',)",1.0
59137,"('3', 'LUNCH BAG DOLLY GIRL DESIGN')","('1.65', '22662')",1.0
59138,"('1.65', '22662', '3')","('LUNCH BAG DOLLY GIRL DESIGN',)",1.0
59139,"('1.65', '3', 'LUNCH BAG DOLLY GIRL DESIGN')","('22662',)",1.0
59140,"('22662', '3', 'LUNCH BAG DOLLY GIRL DESIGN')","('1.65',)",1.0
59141,"('1', 'LUNCH BAG DOLLY GIRL DESIGN')","('1.65', '22662')",0.9857142857142858
59142,"('1', '1.65', '22662')","('LUNCH BAG DOLLY GIRL DESIGN',)",1.0
59143,"('1', '1.65', 'LUNCH BAG DOLLY GIRL DESIGN')","('22662',)",1.0
59144,"('1', '22662', 'LUNCH BAG DOLLY GIRL DESIGN')","('1.65',)",0.9857142857142858
59145,"('2', 'LUNCH BAG DOLLY GIRL DESIGN')","('1.65', '22662')",1.0
59146,"('1.65', '2', '22662')","('LUNCH BAG DOLLY GIRL DESIGN',)",1.0
59147,"('1.65', '2', 'LUNCH BAG DOLLY GIRL DESIGN')","('22662',)",1.0
59148,"('2', '22662', 'LUNCH BAG DOLLY GIRL DESIGN')","('1.65',)",1.0
59149,"('10', 'LUNCH BAG DOLLY GIRL DESIGN')","('1.65', '22662')",1.0
59150,"('1.65', '10', '22662')","('LUNCH BAG DOLLY GIRL DESIGN',)",1.0
59151,"('1.65', '10', 'LUNCH BAG DOLLY GIRL DESIGN')","('22662',)",1.0
59152,"('10', '22662', 'LUNCH BAG DOLLY GIRL DESIGN')","('1.65',)",1.0
59153,"('1.65', '22662')","('LUNCH BAG DOLLY GIRL DESIGN',)",1.0
59154,"('1.65', 'LUNCH BAG DOLLY GIRL DESIGN')","('22662',)",1.0
59155,"('22662', 'LUNCH BAG DOLLY GIRL DESIGN')","('1.65',)",0.9624505928853755
59156,"('22630', '4')","('1.95', 'DOLLY GIRL LUNCH BOX')",1.0
59157,"('22630', '24')","('1.95', 'DOLLY GIRL LUNCH BOX')",0.9285714285714286
59158,"('22630', '3')","('1.95', 'DOLLY GIRL LUNCH BOX')",1.0
59159,"('2', '22630')","('1.95', 'DOLLY GIRL LUNCH BOX')",0.984375
59160,"('1', '22630')","('1.95', 'DOLLY GIRL LUNCH BOX')",1.0
59161,"('12', '22630')","('1.95', 'DOLLY GIRL LUNCH BOX')",1.0
59162,"('4', 'DOLLY GIRL LUNCH BOX')","('1.95', '22630')",1.0
59163,"('1.95', '22630', '4')","('DOLLY GIRL LUNCH BOX',)",1.0
59164,"('1.95', '4', 'DOLLY GIRL LUNCH BOX')","('22630',)",1.0
59165,"('22630', '4', 'DOLLY GIRL LUNCH BOX')","('1.95',)",1.0
59166,"('24', 'DOLLY GIRL LUNCH BOX')","('1.95', '22630')",0.9285714285714286
59167,"('1.95', '22630', '24')","('DOLLY GIRL LUNCH BOX',)",1.0
59168,"('1.95', '24', 'DOLLY GIRL LUNCH BOX')","('22630',)",1.0
59169,"('22630', '24', 'DOLLY GIRL LUNCH BOX')","('1.95',)",0.9285714285714286
59170,"('3', 'DOLLY GIRL LUNCH BOX')","('1.95', '22630')",1.0
59171,"('1.95', '22630', '3')","('DOLLY GIRL LUNCH BOX',)",1.0
59172,"('1.95', '3', 'DOLLY GIRL LUNCH BOX')","('22630',)",1.0
59173,"('22630', '3', 'DOLLY GIRL LUNCH BOX')","('1.95',)",1.0
59174,"('1.65', '22630')","('DOLLY GIRL LUNCH BOX',)",1.0
59175,"('1.65', 'DOLLY GIRL LUNCH BOX')","('22630',)",1.0
59176,"('2', 'DOLLY GIRL LUNCH BOX')","('1.95', '22630')",0.984375
59177,"('1.95', '2', '22630')","('DOLLY GIRL LUNCH BOX',)",1.0
59178,"('1.95', '2', 'DOLLY GIRL LUNCH BOX')","('22630',)",1.0
59179,"('2', '22630', 'DOLLY GIRL LUNCH BOX')","('1.95',)",0.984375
59180,"('1', 'DOLLY GIRL LUNCH BOX')","('1.95', '22630')",1.0
59181,"('1', '1.95', '22630')","('DOLLY GIRL LUNCH BOX',)",1.0
59182,"('1', '1.95', 'DOLLY GIRL LUNCH BOX')","('22630',)",1.0
59183,"('1', '22630', 'DOLLY GIRL LUNCH BOX')","('1.95',)",1.0
59184,"('12', 'DOLLY GIRL LUNCH BOX')","('1.95', '22630')",1.0
59185,"('1.95', '12', '22630')","('DOLLY GIRL LUNCH BOX',)",1.0
59186,"('1.95', '12', 'DOLLY GIRL LUNCH BOX')","('22630',)",1.0
59187,"('12', '22630', 'DOLLY GIRL LUNCH BOX')","('1.95',)",1.0
59188,"('1.95', '22630')","('DOLLY GIRL LUNCH BOX',)",1.0
59189,"('1.95', 'DOLLY GIRL LUNCH BOX')","('22630',)",1.0
59190,"('22630', 'DOLLY GIRL LUNCH BOX')","('1.95',)",0.9158512720156555
59191,"('15856.0', '2.08')","('12',)",0.88
59192,"('21733', '32')","('2.55', 'RED HANGING HEART T-LIGHT HOLDER')",1.0
59193,"('21733', '4')","('2.95', 'RED HANGING HEART T-LIGHT HOLDER')",1.0
59194,"('12', '21733')","('2.95', 'RED HANGING HEART T-LIGHT HOLDER')",1.0
59195,"('21733', '3')","('2.95', 'RED HANGING HEART T-LIGHT HOLDER')",1.0
59196,"('1', '21733')","('2.95', 'RED HANGING HEART T-LIGHT HOLDER')",0.9863013698630136
59197,"('2', '21733')","('2.95', 'RED HANGING HEART T-LIGHT HOLDER')",0.9761904761904762
59198,"('21733', '6')","('2.95', 'RED HANGING HEART T-LIGHT HOLDER')",1.0
59199,"('32', 'RED HANGING HEART T-LIGHT HOLDER')","('2.55', '21733')",1.0
59200,"('2.55', '21733', '32')","('RED HANGING HEART T-LIGHT HOLDER',)",1.0
59201,"('2.55', '32', 'RED HANGING HEART T-LIGHT HOLDER')","('21733',)",1.0
59202,"('21733', '32', 'RED HANGING HEART T-LIGHT HOLDER')","('2.55',)",1.0
59203,"('4', 'RED HANGING HEART T-LIGHT HOLDER')","('2.95', '21733')",1.0
59204,"('2.95', '21733', '4')","('RED HANGING HEART T-LIGHT HOLDER',)",1.0
59205,"('2.95', '4', 'RED HANGING HEART T-LIGHT HOLDER')","('21733',)",1.0
59206,"('21733', '4', 'RED HANGING HEART T-LIGHT HOLDER')","('2.95',)",1.0
59207,"('12', 'RED HANGING HEART T-LIGHT HOLDER')","('2.95', '21733')",1.0
59208,"('12', '2.95', '21733')","('RED HANGING HEART T-LIGHT HOLDER',)",1.0
59209,"('12', '2.95', 'RED HANGING HEART T-LIGHT HOLDER')","('21733',)",1.0
59210,"('12', '21733', 'RED HANGING HEART T-LIGHT HOLDER')","('2.95',)",1.0
59211,"('3', 'RED HANGING HEART T-LIGHT HOLDER')","('2.95', '21733')",1.0
59212,"('2.95', '21733', '3')","('RED HANGING HEART T-LIGHT HOLDER',)",1.0
59213,"('2.95', '3', 'RED HANGING HEART T-LIGHT HOLDER')","('21733',)",1.0
59214,"('21733', '3', 'RED HANGING HEART T-LIGHT HOLDER')","('2.95',)",1.0
59215,"('2.55', '21733')","('RED HANGING HEART T-LIGHT HOLDER',)",1.0
59216,"('2.55', 'RED HANGING HEART T-LIGHT HOLDER')","('21733',)",1.0
59217,"('1', 'RED HANGING HEART T-LIGHT HOLDER')","('2.95', '21733')",0.9863013698630136
59218,"('1', '2.95', '21733')","('RED HANGING HEART T-LIGHT HOLDER',)",1.0
59219,"('1', '2.95', 'RED HANGING HEART T-LIGHT HOLDER')","('21733',)",1.0
59220,"('1', '21733', 'RED HANGING HEART T-LIGHT HOLDER')","('2.95',)",0.9863013698630136
59221,"('2', 'RED HANGING HEART T-LIGHT HOLDER')","('2.95', '21733')",0.9761904761904762
59222,"('2', '2.95', '21733')","('RED HANGING HEART T-LIGHT HOLDER',)",1.0
59223,"('2', '2.95', 'RED HANGING HEART T-LIGHT HOLDER')","('21733',)",1.0
59224,"('2', '21733', 'RED HANGING HEART T-LIGHT HOLDER')","('2.95',)",0.9761904761904762
59225,"('6', 'RED HANGING HEART T-LIGHT HOLDER')","('2.95', '21733')",1.0
59226,"('2.95', '21733', '6')","('RED HANGING HEART T-LIGHT HOLDER',)",1.0
59227,"('2.95', '6', 'RED HANGING HEART T-LIGHT HOLDER')","('21733',)",1.0
59228,"('21733', '6', 'RED HANGING HEART T-LIGHT HOLDER')","('2.95',)",1.0
59229,"('2.95', '21733')","('RED HANGING HEART T-LIGHT HOLDER',)",1.0
59230,"('2.95', 'RED HANGING HEART T-LIGHT HOLDER')","('21733',)",1.0
59231,"('21733', 'RED HANGING HEART T-LIGHT HOLDER')","('2.95',)",0.8936170212765957
59232,"('1.65', '21929')","('JUMBO BAG PINK VINTAGE PAISLEY',)",1.0
59233,"('1.65', 'JUMBO BAG PINK VINTAGE PAISLEY')","('21929',)",1.0
59234,"('21929', '3')","('JUMBO BAG PINK VINTAGE PAISLEY',)",1.0
59235,"('3', 'JUMBO BAG PINK VINTAGE PAISLEY')","('21929',)",1.0
59236,"('1.79', '21929')","('JUMBO BAG PINK VINTAGE PAISLEY',)",1.0
59237,"('1.79', 'JUMBO BAG PINK VINTAGE PAISLEY')","('21929',)",1.0
59238,"('1.79', '100', '21929')","('JUMBO BAG PINK VINTAGE PAISLEY',)",1.0
59239,"('1.79', '100', 'JUMBO BAG PINK VINTAGE PAISLEY')","('21929',)",1.0
59240,"('20', '21929')","('JUMBO BAG PINK VINTAGE PAISLEY',)",1.0
59241,"('20', 'JUMBO BAG PINK VINTAGE PAISLEY')","('21929',)",1.0
59242,"('100', '21929')","('JUMBO BAG PINK VINTAGE PAISLEY',)",1.0
59243,"('100', 'JUMBO BAG PINK VINTAGE PAISLEY')","('21929',)",1.0
59244,"('1', '21929')","('JUMBO BAG PINK VINTAGE PAISLEY',)",1.0
59245,"('1', 'JUMBO BAG PINK VINTAGE PAISLEY')","('21929',)",1.0
59246,"('1', '2.08', '21929')","('JUMBO BAG PINK VINTAGE PAISLEY',)",1.0
59247,"('1', '2.08', 'JUMBO BAG PINK VINTAGE PAISLEY')","('21929',)",1.0
59248,"('1.95', '2', '21929')","('JUMBO BAG PINK VINTAGE PAISLEY',)",1.0
59249,"('1.95', '2', 'JUMBO BAG PINK VINTAGE PAISLEY')","('21929',)",1.0
59250,"('2', '2.08', '21929')","('JUMBO BAG PINK VINTAGE PAISLEY',)",1.0
59251,"('2', '2.08', 'JUMBO BAG PINK VINTAGE PAISLEY')","('21929',)",1.0
59252,"('1.95', '21929')","('JUMBO BAG PINK VINTAGE PAISLEY',)",1.0
59253,"('1.95', 'JUMBO BAG PINK VINTAGE PAISLEY')","('21929',)",1.0
59254,"('1.95', '10', '21929')","('JUMBO BAG PINK VINTAGE PAISLEY',)",1.0
59255,"('1.95', '10', 'JUMBO BAG PINK VINTAGE PAISLEY')","('21929',)",1.0
59256,"('10', '21929')","('JUMBO BAG PINK VINTAGE PAISLEY',)",1.0
59257,"('10', 'JUMBO BAG PINK VINTAGE PAISLEY')","('21929',)",1.0
59258,"('10', '2.08', '21929')","('JUMBO BAG PINK VINTAGE PAISLEY',)",1.0
59259,"('10', '2.08', 'JUMBO BAG PINK VINTAGE PAISLEY')","('21929',)",1.0
