,Antecedent,Consequent,Confidence_score
17804,"('569653',)","('10/5/2011 12:52', '12451.0')",1.0
17805,"('10/5/2011 12:52',)","('12451.0', '569653')",1.0
17806,"('10/5/2011 12:52', '12451.0')","('569653',)",1.0
17807,"('10/5/2011 12:52', '569653')","('12451.0',)",1.0
17808,"('12451.0', '569653')","('10/5/2011 12:52',)",1.0
17809,"('6', 'WHITE LOVEBIRD LANTERN')","('2.95',)",0.8809523809523809
17810,"('MAKE YOUR OWN MONSOON CARD KIT',)","('2.95',)",0.9801980198019802
17811,"('6', 'MAKE YOUR OWN MONSOON CARD KIT')","('2.95',)",1.0
17812,"('SAVE THE PLANET COTTON TOTE BAG',)","('2.25',)",1.0
17813,"('6', 'SAVE THE PLANET COTTON TOTE BAG')","('2.25',)",1.0
17814,"(""CHILDREN'S CIRCUS PARADE MUG"",)","('1.65',)",0.9801980198019802
17815,"('12', ""CHILDREN'S CIRCUS PARADE MUG"")","('1.65',)",1.0
17816,"('RED RETROSPOT APRON ',)","('5.95',)",0.9900990099009901
17817,"('3', 'RED RETROSPOT APRON ')","('5.95',)",1.0
17818,"('TEA TIME KITCHEN APRON',)","('5.95',)",0.9504950495049505
17819,"('3', 'TEA TIME KITCHEN APRON')","('5.95',)",1.0
17820,"('DOLLY GIRL CHILDRENS EGG CUP',)","('1.25',)",1.0
17821,"('12', 'DOLLY GIRL CHILDRENS EGG CUP')","('1.25',)",1.0
17822,"('TEA FOR ONE POLKADOT',)","('4.25',)",0.9603960396039604
17823,"('541518',)","('1/19/2011 9:05', '12451.0')",1.0
17824,"('1/19/2011 9:05',)","('12451.0', '541518')",1.0
17825,"('1/19/2011 9:05', '12451.0')","('541518',)",1.0
17826,"('1/19/2011 9:05', '541518')","('12451.0',)",1.0
17827,"('12451.0', '541518')","('1/19/2011 9:05',)",1.0
17828,"('SET OF 3 WOODEN TREE DECORATIONS',)","('1.25',)",0.9405940594059405
17829,"('12', 'SET OF 3 WOODEN TREE DECORATIONS')","('1.25',)",1.0
17830,"('SET OF 3 WOODEN SLEIGH DECORATIONS',)","('1.25',)",0.9405940594059405
17831,"('12', 'SET OF 3 WOODEN SLEIGH DECORATIONS')","('1.25',)",1.0
17832,"('2', '558232')","('17841.0', '6/27/2011 14:30')",1.0
17833,"('1', '558232')","('17841.0', '6/27/2011 14:30')",1.0
17834,"('2', '6/27/2011 14:30')","('17841.0', '558232')",1.0
17835,"('17841.0', '2', '558232')","('6/27/2011 14:30',)",1.0
17836,"('17841.0', '2', '6/27/2011 14:30')","('558232',)",1.0
17837,"('2', '558232', '6/27/2011 14:30')","('17841.0',)",1.0
17838,"('1', '6/27/2011 14:30')","('17841.0', '558232')",1.0
17839,"('1', '17841.0', '558232')","('6/27/2011 14:30',)",1.0
17840,"('1', '17841.0', '6/27/2011 14:30')","('558232',)",1.0
17841,"('1', '558232', '6/27/2011 14:30')","('17841.0',)",1.0
17842,"('17841.0', '558232')","('6/27/2011 14:30',)",1.0
17843,"('17841.0', '6/27/2011 14:30')","('558232',)",1.0
17844,"('558232', '6/27/2011 14:30')","('17841.0',)",1.0
17845,"('560996',)","('17625.0', '7/22/2011 13:53')",1.0
17846,"('2', '560996')","('17625.0', '7/22/2011 13:53')",1.0
17847,"('7/22/2011 13:53',)","('17625.0', '560996')",1.0
17848,"('17625.0', '560996')","('7/22/2011 13:53',)",1.0
17849,"('17625.0', '7/22/2011 13:53')","('560996',)",1.0
17850,"('560996', '7/22/2011 13:53')","('17625.0',)",1.0
17851,"('2', '7/22/2011 13:53')","('17625.0', '560996')",1.0
17852,"('17625.0', '2', '560996')","('7/22/2011 13:53',)",1.0
17853,"('17625.0', '2', '7/22/2011 13:53')","('560996',)",1.0
17854,"('2', '560996', '7/22/2011 13:53')","('17625.0',)",1.0
17855,"('13755.0',)","('10/7/2011 15:45', '570197')",1.0
17856,"('570197',)","('10/7/2011 15:45', '13755.0')",1.0
17857,"('1', '13755.0')","('10/7/2011 15:45', '570197')",1.0
17858,"('1', '570197')","('10/7/2011 15:45', '13755.0')",1.0
17859,"('10/7/2011 15:45',)","('13755.0', '570197')",1.0
17860,"('10/7/2011 15:45', '13755.0')","('570197',)",1.0
17861,"('10/7/2011 15:45', '570197')","('13755.0',)",1.0
17862,"('13755.0', '570197')","('10/7/2011 15:45',)",1.0
17863,"('1', '10/7/2011 15:45')","('13755.0', '570197')",1.0
17864,"('1', '10/7/2011 15:45', '13755.0')","('570197',)",1.0
17865,"('1', '10/7/2011 15:45', '570197')","('13755.0',)",1.0
17866,"('1', '13755.0', '570197')","('10/7/2011 15:45',)",1.0
17867,"('570467',)","('10/10/2011 16:06', '12607.0')",1.0
17868,"('12', '12607.0')","('10/10/2011 16:06', '570467')",1.0
17869,"('12', '570467')","('10/10/2011 16:06', '12607.0')",1.0
17870,"('10/10/2011 16:06',)","('12607.0', '570467')",1.0
17871,"('10/10/2011 16:06', '12607.0')","('570467',)",1.0
17872,"('10/10/2011 16:06', '570467')","('12607.0',)",1.0
17873,"('12607.0', '570467')","('10/10/2011 16:06',)",1.0
17874,"('10/10/2011 16:06', '12')","('12607.0', '570467')",1.0
17875,"('10/10/2011 16:06', '12', '12607.0')","('570467',)",1.0
17876,"('10/10/2011 16:06', '12', '570467')","('12607.0',)",1.0
17877,"('12', '12607.0', '570467')","('10/10/2011 16:06',)",1.0
17878,"('C570867',)","('10/12/2011 16:17', '12607.0')",1.0
17879,"('-12', '12607.0')","('10/12/2011 16:17', 'C570867')",1.0
17880,"('-12', 'C570867')","('10/12/2011 16:17', '12607.0')",1.0
17881,"('10/12/2011 16:17',)","('12607.0', 'C570867')",1.0
17882,"('10/12/2011 16:17', '12607.0')","('C570867',)",1.0
17883,"('10/12/2011 16:17', 'C570867')","('12607.0',)",1.0
17884,"('12607.0', 'C570867')","('10/12/2011 16:17',)",1.0
17885,"('-12', '10/12/2011 16:17')","('12607.0', 'C570867')",1.0
17886,"('-12', '10/12/2011 16:17', '12607.0')","('C570867',)",1.0
17887,"('-12', '10/12/2011 16:17', 'C570867')","('12607.0',)",1.0
17888,"('-12', '12607.0', 'C570867')","('10/12/2011 16:17',)",1.0
17889,"('1.55',)","('POLYESTER FILLER PAD 45x45cm',)",1.0
17890,"('POLYESTER FILLER PAD 45x45cm',)","('1.55',)",1.0
17891,"('12', '3 HOOK HANGER MAGIC GARDEN')","('1.95',)",0.95
17892,"('1', 'SMALL YELLOW BABUSHKA NOTEBOOK ')","('0.85',)",0.9696969696969697
17893,"('MODERN FLORAL STATIONERY SET',)","('1.25',)",0.7843137254901961
17894,"('12', 'MODERN FLORAL STATIONERY SET')","('1.25',)",1.0
17895,"('1', '541848')","('1/23/2011 13:31', '17611.0')",1.0
17896,"('2', '541848')","('1/23/2011 13:31', '17611.0')",1.0
17897,"('1', '1/23/2011 13:31')","('17611.0', '541848')",1.0
17898,"('1', '1/23/2011 13:31', '17611.0')","('541848',)",1.0
17899,"('1', '1/23/2011 13:31', '541848')","('17611.0',)",1.0
17900,"('1', '17611.0', '541848')","('1/23/2011 13:31',)",1.0
17901,"('1/23/2011 13:31', '2')","('17611.0', '541848')",1.0
17902,"('1/23/2011 13:31', '17611.0', '2')","('541848',)",1.0
17903,"('1/23/2011 13:31', '2', '541848')","('17611.0',)",1.0
17904,"('17611.0', '2', '541848')","('1/23/2011 13:31',)",1.0
17905,"('1/23/2011 13:31', '17611.0')","('541848',)",1.0
17906,"('1/23/2011 13:31', '541848')","('17611.0',)",1.0
17907,"('17611.0', '541848')","('1/23/2011 13:31',)",1.0
17908,"('551982',)","('15023.0', '5/5/2011 13:56')",1.0
17909,"('5/5/2011 13:56',)","('15023.0', '551982')",1.0
17910,"('15023.0', '5/5/2011 13:56')","('551982',)",1.0
17911,"('15023.0', '551982')","('5/5/2011 13:56',)",1.0
17912,"('5/5/2011 13:56', '551982')","('15023.0',)",1.0
17913,"('555558',)","('14159.0', '6/5/2011 14:06')",1.0
17914,"('14159.0', '555558')","('6/5/2011 14:06',)",1.0
17915,"('14159.0', '6/5/2011 14:06')","('555558',)",1.0
17916,"('555558', '6/5/2011 14:06')","('14159.0',)",1.0
17917,"('2', '555558')","('14159.0', '6/5/2011 14:06')",1.0
17918,"('2', '6/5/2011 14:06')","('14159.0',)",0.975609756097561
17919,"('14159.0', '2', '555558')","('6/5/2011 14:06',)",1.0
17920,"('14159.0', '2', '6/5/2011 14:06')","('555558',)",1.0
17921,"('2', '555558', '6/5/2011 14:06')","('14159.0',)",1.0
17922,"('DRAWER KNOB CERAMIC IVORY',)","('1.45',)",0.9411764705882353
17923,"('6', 'DRAWER KNOB CERAMIC IVORY')","('1.45',)",1.0
17924,"('556784',)","('14461.0', '6/14/2011 13:15')",1.0
17925,"('6/14/2011 13:15',)","('14461.0',)",0.918918918918919
17926,"('14461.0', '556784')","('6/14/2011 13:15',)",1.0
17927,"('14461.0', '6/14/2011 13:15')","('556784',)",1.0
17928,"('556784', '6/14/2011 13:15')","('14461.0',)",1.0
17929,"('2', '556784')","('14461.0', '6/14/2011 13:15')",1.0
17930,"('2', '6/14/2011 13:15')","('14461.0',)",1.0
17931,"('14461.0', '2')","('6/14/2011 13:15',)",0.8333333333333334
17932,"('14461.0', '2', '556784')","('6/14/2011 13:15',)",1.0
17933,"('14461.0', '2', '6/14/2011 13:15')","('556784',)",1.0
17934,"('2', '556784', '6/14/2011 13:15')","('14461.0',)",1.0
17935,"('561195',)","('14796.0', '7/25/2011 13:57')",1.0
17936,"('2', '561195')","('14796.0', '7/25/2011 13:57')",1.0
17937,"('7/25/2011 13:57',)","('14796.0', '561195')",1.0
17938,"('14796.0', '561195')","('7/25/2011 13:57',)",1.0
17939,"('14796.0', '7/25/2011 13:57')","('561195',)",1.0
17940,"('561195', '7/25/2011 13:57')","('14796.0',)",1.0
17941,"('2', '7/25/2011 13:57')","('14796.0', '561195')",1.0
17942,"('14796.0', '2', '561195')","('7/25/2011 13:57',)",1.0
17943,"('14796.0', '2', '7/25/2011 13:57')","('561195',)",1.0
17944,"('2', '561195', '7/25/2011 13:57')","('14796.0',)",1.0
17945,"('571034',)","('10/13/2011 12:47', '12359.0')",1.0
17946,"('10/13/2011 12:47',)","('12359.0', '571034')",1.0
17947,"('10/13/2011 12:47', '12359.0')","('571034',)",1.0
17948,"('10/13/2011 12:47', '571034')","('12359.0',)",1.0
17949,"('12359.0', '571034')","('10/13/2011 12:47',)",1.0
17950,"('PINK 3 PIECE POLKADOT CUTLERY SET',)","('3.75',)",0.7572815533980582
17951,"('RED HEART SHAPE LOVE BUCKET ',)","('2.95',)",0.970873786407767
17952,"('1', 'RED HEART SHAPE LOVE BUCKET ')","('2.95',)",1.0
17953,"('6 EGG HOUSE PAINTED WOOD',)","('7.95',)",1.0
17954,"('2', '6 EGG HOUSE PAINTED WOOD')","('7.95',)",1.0
17955,"('541596',)","('17602.0',)",1.0
17956,"('544450',)","('17811.0', '2/20/2011 12:23')",1.0
17957,"('2/20/2011 12:23',)","('17811.0', '544450')",1.0
17958,"('17811.0', '2/20/2011 12:23')","('544450',)",1.0
17959,"('17811.0', '544450')","('2/20/2011 12:23',)",1.0
17960,"('2/20/2011 12:23', '544450')","('17811.0',)",1.0
17961,"('553182',)","('17107.0', '5/15/2011 12:21')",1.0
17962,"('5/15/2011 12:21',)","('17107.0', '553182')",1.0
17963,"('17107.0', '5/15/2011 12:21')","('553182',)",1.0
17964,"('17107.0', '553182')","('5/15/2011 12:21',)",1.0
17965,"('5/15/2011 12:21', '553182')","('17107.0',)",1.0
17966,"('557878',)","('16940.0', '6/23/2011 13:13')",1.0
17967,"('16940.0', '557878')","('6/23/2011 13:13',)",1.0
17968,"('16940.0', '6/23/2011 13:13')","('557878',)",1.0
17969,"('557878', '6/23/2011 13:13')","('16940.0',)",1.0
17970,"('4', '557878')","('16940.0', '6/23/2011 13:13')",1.0
17971,"('4', '6/23/2011 13:13')","('16940.0',)",0.967741935483871
17972,"('16940.0', '4', '557878')","('6/23/2011 13:13',)",1.0
17973,"('16940.0', '4', '6/23/2011 13:13')","('557878',)",1.0
17974,"('4', '557878', '6/23/2011 13:13')","('16940.0',)",1.0
17975,"(""GIANT 50'S CHRISTMAS CRACKER"",)","('2.89',)",0.941747572815534
17976,"('12', ""GIANT 50'S CHRISTMAS CRACKER"")","('2.89',)",1.0
17977,"('564065',)","('15150.0', '8/22/2011 15:05')",1.0
17978,"('15150.0', '564065')","('8/22/2011 15:05',)",1.0
17979,"('15150.0', '8/22/2011 15:05')","('564065',)",1.0
17980,"('564065', '8/22/2011 15:05')","('15150.0',)",1.0
17981,"('12', '564065')","('15150.0', '8/22/2011 15:05')",1.0
17982,"('12', '8/22/2011 15:05')","('15150.0',)",0.75
17983,"('12', '15150.0', '564065')","('8/22/2011 15:05',)",1.0
17984,"('12', '15150.0', '8/22/2011 15:05')","('564065',)",1.0
17985,"('12', '564065', '8/22/2011 15:05')","('15150.0',)",1.0
17986,"('1', '15800.0')","('564335', '8/24/2011 14:23')",1.0
17987,"('1', '564335')","('15800.0', '8/24/2011 14:23')",1.0
17988,"('15800.0', '2')","('564335', '8/24/2011 14:23')",0.8695652173913043
17989,"('2', '564335')","('15800.0', '8/24/2011 14:23')",1.0
17990,"('1', '8/24/2011 14:23')","('15800.0', '564335')",1.0
17991,"('1', '15800.0', '564335')","('8/24/2011 14:23',)",1.0
17992,"('1', '15800.0', '8/24/2011 14:23')","('564335',)",1.0
17993,"('1', '564335', '8/24/2011 14:23')","('15800.0',)",1.0
17994,"('2', '8/24/2011 14:23')","('15800.0', '564335')",1.0
17995,"('15800.0', '2', '564335')","('8/24/2011 14:23',)",1.0
17996,"('15800.0', '2', '8/24/2011 14:23')","('564335',)",1.0
17997,"('2', '564335', '8/24/2011 14:23')","('15800.0',)",1.0
17998,"('15800.0', '564335')","('8/24/2011 14:23',)",1.0
17999,"('15800.0', '8/24/2011 14:23')","('564335',)",1.0
18000,"('564335', '8/24/2011 14:23')","('15800.0',)",1.0
18001,"('1', 'FOOT STOOL HOME SWEET HOME ')","('9.95',)",1.0
18002,"('2', 'FOOT STOOL HOME SWEET HOME ')","('9.95',)",1.0
18003,"('2', '569669')","('10/5/2011 13:47', '14730.0')",1.0
18004,"('10/5/2011 13:47', '2', '569669')","('14730.0',)",1.0
18005,"('14730.0', '2', '569669')","('10/5/2011 13:47',)",1.0
18006,"('1', '569669')","('10/5/2011 13:47', '14730.0')",1.0
18007,"('1', '10/5/2011 13:47', '569669')","('14730.0',)",1.0
18008,"('1', '14730.0', '569669')","('10/5/2011 13:47',)",1.0
18009,"('10/5/2011 13:47', '569669')","('14730.0',)",1.0
18010,"('14730.0', '569669')","('10/5/2011 13:47',)",1.0
18011,"('GLASS CLOCHE SMALL',)","('3.95',)",0.7788461538461539
18012,"('BRIGHT BLUES RIBBONS ',)","('1.25',)",1.0
18013,"('EMERGENCY FIRST AID TIN ',)","('1.25',)",0.9423076923076923
18014,"('14911.0', '50.0')","('1', 'CARRIAGE')",0.9838709677419355
18015,"('1', '14911.0', '50.0')","('CARRIAGE',)",1.0
18016,"('1', '14911.0', 'CARRIAGE')","('50.0',)",0.9838709677419355
18017,"('14911.0', '50.0', 'CARRIAGE')","('1',)",0.9838709677419355
18018,"('1', '50.0')","('CARRIAGE',)",0.99
18019,"('1', 'CARRIAGE')","('50.0',)",0.9705882352941176
18020,"('50.0', 'CARRIAGE')","('1',)",0.99
18021,"('CREAM FELT EASTER EGG BASKET',)","('1.65',)",0.9615384615384616
18022,"('6', 'CREAM FELT EASTER EGG BASKET')","('1.65',)",1.0
18023,"('12', 'METAL SIGN NEIGHBOURHOOD WITCH ')","('2.1',)",0.967741935483871
18024,"('12', 'FRENCH KITCHEN SIGN BLUE METAL')","('1.25',)",0.9791666666666666
18025,"('2', '540278')","('1/6/2011 12:31', '15719.0')",1.0
18026,"('1', '540278')","('1/6/2011 12:31', '15719.0')",1.0
18027,"('1/6/2011 12:31', '2')","('15719.0', '540278')",1.0
18028,"('1/6/2011 12:31', '15719.0', '2')","('540278',)",1.0
18029,"('1/6/2011 12:31', '2', '540278')","('15719.0',)",1.0
18030,"('15719.0', '2', '540278')","('1/6/2011 12:31',)",1.0
18031,"('1', '1/6/2011 12:31')","('15719.0', '540278')",1.0
18032,"('1', '1/6/2011 12:31', '15719.0')","('540278',)",1.0
18033,"('1', '1/6/2011 12:31', '540278')","('15719.0',)",1.0
18034,"('1', '15719.0', '540278')","('1/6/2011 12:31',)",1.0
18035,"('1/6/2011 12:31', '15719.0')","('540278',)",1.0
18036,"('1/6/2011 12:31', '540278')","('15719.0',)",1.0
18037,"('15719.0', '540278')","('1/6/2011 12:31',)",1.0
18038,"('1', 'BUFFALO BILL TREASURE BOOK BOX')","('2.25',)",0.96875
18039,"('LARGE IVORY HEART WALL ORGANISER',)","('8.25',)",0.8461538461538461
18040,"('2', 'LARGE IVORY HEART WALL ORGANISER')","('8.25',)",1.0
18041,"('DOLLY GIRL CHILDRENS CUP',)","('1.25',)",0.9423076923076923
18042,"('8', 'DOLLY GIRL CHILDRENS CUP')","('1.25',)",1.0
18043,"('DOLLY GIRL CHILDRENS BOWL',)","('1.25',)",0.9711538461538461
18044,"('8', 'DOLLY GIRL CHILDRENS BOWL')","('1.25',)",1.0
18045,"('571046',)","('10/13/2011 13:35', '18096.0')",1.0
18046,"('1', '571046')","('10/13/2011 13:35', '18096.0')",1.0
18047,"('10/13/2011 13:35',)","('18096.0', '571046')",1.0
18048,"('10/13/2011 13:35', '18096.0')","('571046',)",1.0
18049,"('10/13/2011 13:35', '571046')","('18096.0',)",1.0
18050,"('18096.0', '571046')","('10/13/2011 13:35',)",1.0
18051,"('1', '10/13/2011 13:35')","('18096.0', '571046')",1.0
18052,"('1', '10/13/2011 13:35', '18096.0')","('571046',)",1.0
18053,"('1', '10/13/2011 13:35', '571046')","('18096.0',)",1.0
18054,"('1', '18096.0', '571046')","('10/13/2011 13:35',)",1.0
18055,"('LIGHT GARLAND BUTTERFILES PINK',)","('4.25',)",0.8857142857142857
18056,"('4', 'LIGHT GARLAND BUTTERFILES PINK')","('4.25',)",1.0
18057,"('2', 'DOORMAT RESPECTABLE HOUSE')","('7.95',)",0.9591836734693877
18058,"('536796',)","('1', '12/2/2010 15:46', '15574.0')",0.7523809523809524
18059,"('1', '15574.0')","('12/2/2010 15:46', '536796')",0.7247706422018348
18060,"('1', '536796')","('12/2/2010 15:46', '15574.0')",1.0
18061,"('15574.0', '536796')","('1', '12/2/2010 15:46')",0.7523809523809524
18062,"('12/2/2010 15:46',)","('1', '15574.0', '536796')",0.7523809523809524
18063,"('12/2/2010 15:46', '15574.0')","('1', '536796')",0.7523809523809524
18064,"('12/2/2010 15:46', '536796')","('1', '15574.0')",0.7523809523809524
18065,"('1', '12/2/2010 15:46')","('15574.0', '536796')",1.0
18066,"('1', '12/2/2010 15:46', '15574.0')","('536796',)",1.0
18067,"('1', '12/2/2010 15:46', '536796')","('15574.0',)",1.0
18068,"('1', '15574.0', '536796')","('12/2/2010 15:46',)",1.0
18069,"('12/2/2010 15:46', '15574.0', '536796')","('1',)",0.7523809523809524
18070,"('WRAP VINTAGE PETALS  DESIGN',)","('0.42', '25')",0.9047619047619048
18071,"('0.42', 'WRAP VINTAGE PETALS  DESIGN')","('25',)",0.9313725490196079
18072,"('25', 'WRAP VINTAGE PETALS  DESIGN')","('0.42',)",1.0
18073,"('2', '550512')","('18069.0', '4/18/2011 16:31')",1.0
18074,"('1', '550512')","('18069.0', '4/18/2011 16:31')",1.0
18075,"('2', '4/18/2011 16:31')","('18069.0', '550512')",1.0
18076,"('18069.0', '2', '4/18/2011 16:31')","('550512',)",1.0
18077,"('18069.0', '2', '550512')","('4/18/2011 16:31',)",1.0
18078,"('2', '4/18/2011 16:31', '550512')","('18069.0',)",1.0
18079,"('1', '4/18/2011 16:31')","('18069.0', '550512')",1.0
18080,"('1', '18069.0', '4/18/2011 16:31')","('550512',)",1.0
18081,"('1', '18069.0', '550512')","('4/18/2011 16:31',)",1.0
18082,"('1', '4/18/2011 16:31', '550512')","('18069.0',)",1.0
18083,"('18069.0', '4/18/2011 16:31')","('550512',)",1.0
18084,"('18069.0', '550512')","('4/18/2011 16:31',)",1.0
18085,"('4/18/2011 16:31', '550512')","('18069.0',)",1.0
18086,"('555284',)","('14298.0', '6/2/2011 9:37')",1.0
18087,"('24', '555284')","('14298.0', '6/2/2011 9:37')",1.0
18088,"('6/2/2011 9:37',)","('14298.0', '555284')",1.0
18089,"('14298.0', '555284')","('6/2/2011 9:37',)",1.0
18090,"('14298.0', '6/2/2011 9:37')","('555284',)",1.0
18091,"('555284', '6/2/2011 9:37')","('14298.0',)",1.0
18092,"('24', '6/2/2011 9:37')","('14298.0', '555284')",1.0
18093,"('14298.0', '24', '555284')","('6/2/2011 9:37',)",1.0
18094,"('14298.0', '24', '6/2/2011 9:37')","('555284',)",1.0
18095,"('24', '555284', '6/2/2011 9:37')","('14298.0',)",1.0
18096,"('555851',)","('13050.0', '6/7/2011 13:37')",1.0
18097,"('1', '13050.0')","('555851', '6/7/2011 13:37')",0.8918918918918919
18098,"('1', '555851')","('13050.0', '6/7/2011 13:37')",1.0
18099,"('6/7/2011 13:37',)","('13050.0', '555851')",1.0
18100,"('13050.0', '555851')","('6/7/2011 13:37',)",1.0
18101,"('13050.0', '6/7/2011 13:37')","('555851',)",1.0
18102,"('555851', '6/7/2011 13:37')","('13050.0',)",1.0
18103,"('1', '6/7/2011 13:37')","('13050.0', '555851')",1.0
18104,"('1', '13050.0', '555851')","('6/7/2011 13:37',)",1.0
18105,"('1', '13050.0', '6/7/2011 13:37')","('555851',)",1.0
18106,"('1', '555851', '6/7/2011 13:37')","('13050.0',)",1.0
18107,"('HOME SWEET HOME HANGING HEART',)","('0.85',)",1.0
18108,"('12', 'HOME SWEET HOME HANGING HEART')","('0.85',)",1.0
18109,"('568193',)","('17107.0', '9/25/2011 14:37')",1.0
18110,"('17107.0', '568193')","('9/25/2011 14:37',)",1.0
18111,"('17107.0', '9/25/2011 14:37')","('568193',)",1.0
18112,"('568193', '9/25/2011 14:37')","('17107.0',)",1.0
18113,"('ASSORTED BOTTLE TOP  MAGNETS ',)","('0.42',)",0.9622641509433962
18114,"('12', 'ASSORTED BOTTLE TOP  MAGNETS ')","('0.42',)",1.0
18115,"('541684',)","('1/20/2011 15:22', '15498.0')",1.0
18116,"('1/20/2011 15:22',)","('15498.0', '541684')",1.0
18117,"('1/20/2011 15:22', '15498.0')","('541684',)",1.0
18118,"('1/20/2011 15:22', '541684')","('15498.0',)",1.0
18119,"('15498.0', '541684')","('1/20/2011 15:22',)",1.0
18120,"('541711',)","('1/21/2011 11:18', '14646.0')",1.0
18121,"('1/21/2011 11:18',)","('14646.0', '541711')",1.0
18122,"('1/21/2011 11:18', '14646.0')","('541711',)",1.0
18123,"('1/21/2011 11:18', '541711')","('14646.0',)",1.0
18124,"('14646.0', '541711')","('1/21/2011 11:18',)",1.0
18125,"('4', 'REGENCY TEA STRAINER')","('3.75',)",0.9795918367346939
18126,"('SPACEBOY MINI BACKPACK',)","('4.15',)",0.9811320754716981
18127,"('4', 'SPACEBOY MINI BACKPACK')","('4.15',)",1.0
18128,"('1', '567170')","('13566.0', '9/18/2011 12:40')",1.0
18129,"('1', '9/18/2011 12:40')","('13566.0', '567170')",0.96875
18130,"('2', '567170')","('13566.0', '9/18/2011 12:40')",1.0
18131,"('2', '9/18/2011 12:40')","('13566.0', '567170')",1.0
18132,"('1', '13566.0')","('567170', '9/18/2011 12:40')",1.0
18133,"('1', '13566.0', '567170')","('9/18/2011 12:40',)",1.0
18134,"('1', '13566.0', '9/18/2011 12:40')","('567170',)",1.0
18135,"('1', '567170', '9/18/2011 12:40')","('13566.0',)",1.0
18136,"('13566.0', '2')","('567170', '9/18/2011 12:40')",1.0
18137,"('13566.0', '2', '567170')","('9/18/2011 12:40',)",1.0
18138,"('13566.0', '2', '9/18/2011 12:40')","('567170',)",1.0
18139,"('2', '567170', '9/18/2011 12:40')","('13566.0',)",1.0
18140,"('13566.0', '567170')","('9/18/2011 12:40',)",1.0
18141,"('13566.0', '9/18/2011 12:40')","('567170',)",1.0
18142,"('567170', '9/18/2011 12:40')","('13566.0',)",1.0
18143,"('MAKE YOUR OWN FLOWERPOWER CARD KIT',)","('2.95',)",0.9719626168224299
18144,"('6', 'MAKE YOUR OWN FLOWERPOWER CARD KIT')","('2.95',)",1.0
18145,"('0.85', 'POLKADOT PEN')","('48',)",0.8932038834951457
18146,"('48', 'POLKADOT PEN')","('0.85',)",0.989247311827957
18147,"('S/4 PINK FLOWER CANDLES IN BOWL',)","('1.65',)",0.9906542056074766
18148,"('CHILDS GARDEN TROWEL BLUE ',)","('0.85',)",1.0
18149,"('12', 'CHILDS GARDEN TROWEL BLUE ')","('0.85',)",1.0
18150,"('LARGE RED RETROSPOT WINDMILL',)","('2.1',)",0.897196261682243
18151,"('6', 'LARGE RED RETROSPOT WINDMILL')","('2.1',)",1.0
18152,"('RECYCLED ACAPULCO MAT LAVENDER',)","('8.25',)",0.9906542056074766
18153,"('2', 'RECYCLED ACAPULCO MAT LAVENDER')","('8.25',)",1.0
18154,"('DOLLY GIRL BABY GIFT SET',)","('16.95',)",0.7383177570093458
18155,"('1', 'DOLLY GIRL BABY GIFT SET')","('16.95',)",1.0
